alpha	beta	eta	r
0.424081631	128.2267495	0.000326198	1.337644964
9.280641176	47.60916871	0.00075098	1.629372465
0.628910452	140.8589825	0.000322254	1.864750915
0.014014383	6.54E-006	10.01623001	1.465738772
1.785616521	0.001965651	0.119639988	7.313193774
0.004558679	0.123255556	15.75110629	21.36696065
1.221630547	0.001487332	0.077913788	3.626650154
0.079954977	5.07429E-05	12.76924084	1.214363428
0.144512595	1.391720477	0.002318255	2.645152528
0.003655439	0.014318661	0.983469052	0.046435466
0.717821699	66.25572633	36.00826482	11.55785461
1.1624067	0.000704526	0.379892786	11.77058717
0.039765437	0.272654601	654.4071163	20.50290036
0.041843431	3.711730402	6.532830464	46.72470688
0.572807265	83.27696235	16.41218428	9.685758882
0.000511202	0.08353467	13.12779948	208.387353
0.601797978	4.777264827	0.419302748	0.056765398
10.21360575	21.38728964	0.472771216	0.099917824
0.379746736	298.1332648	0.001770315	189.6071645
0.308132427	0.275708669	0.17929631	0.153872004
1.58299767	0.001237046	0.257256116	21.09752362
716.7263755	5521.945455	0.00328069	16.79144543
0.015452753	0.14715809	384.2969124	33.73795198
0.002035744	0.154705025	7.55516945	77.06880715
0.55000965	0.001007266	0.132156388	3.919958385
0.833519154	0.000515861	0.162673539	2.538493839
0.0066409	0.000118004	249.9996636	206.5194147
0.001145953	0.001760693	606.1615166	9.597819683
0.158630517	0.639306302	0.120950723	0.086034699
0.367093633	185.9909221	0.000525475	0.473802214
1.056758143	1.129862932	0.002698026	2.466008972
0.3668281	0.003951134	0.128228182	3.229534109
42.16136186	771.9401704	0.003325192	66.4984622
0.054303595	0.126646734	0.455994168	0.01695365
0.021266168	0.5436837	24.54298032	88.79702402
0.100759962	0.000600043	718.9378943	98.9553534
0.01494512	0.694281613	9.778318414	63.11363184
3.394538991	248.2731074	12.05581529	4.103618158
1.818933663	0.001705369	0.216578288	24.99560042
0.673378727	9.435127995	0.003183797	3.758174486
0.205836325	3.199006202	0.006455717	14.7404186
0.115109676	0.000127963	93.15845229	20.89804549
0.004536994	0.11521745	527.7051768	3.834345307
196.6217198	2938.675911	0.00254152	12.56561475
0.105019095	0.393208404	447.6016276	9.924984632
0.316016236	2.045531457	0.367010081	0.074854891
0.133157639	0.947033758	0.153877286	0.098763892
1.478086363	6.047244427	0.001607955	0.547688955
2.095896706	0.003552065	0.105998466	5.145551319
2.587559809	0.003587997	0.154139617	22.9974158
0.091720956	0.001390646	924.3783573	131.0783489
0.044236764	0.096253786	0.511547668	0.015137083
0.823118578	0.000333509	0.406392423	14.03423316
146.5345774	4666.009113	0.001552747	31.95414438
0.002408048	0.002554917	294.9962296	6.432351837
0.001895241	0.011104951	0.614131336	0.039654953
0.637378471	0.466648041	0.060528622	0.170508423
0.121467704	0.000128113	95.0821785	23.31291685
0.001523606	0.009754504	0.405453971	0.023428039
0.953754564	0.004018169	0.210907413	3.420372109
0.572807265	83.27696235	16.41218428	9.685758882
0.798908548	0.000399867	0.362954605	13.14669315
0.522948829	104.5355362	12.90618944	11.2804393
0.006244889	0.12739132	806.0325175	29.11730431
1.164391396	0.001101305	0.191841387	31.32223463
2.445295493	3.402100476	0.003353351	0.768659651
258.2326739	3970.846083	13.17920944	0.53983902
0.114986816	0.21087393	0.215785298	0.001170664
8.023238421	490.5124833	0.001004477	113.9815026
0.10559474	6.96058E-05	0.814066749	2.408960586
0.006522211	0.000257915	347.3400597	118.5393659
3.394538991	248.2731074	12.05581529	4.103618158
1.05069824	513.8328588	0.000523997	0.754120218
0.006459921	0.197570786	16.89491403	20.87043318
47.04729766	1160.893639	3.45992364	1.172732223
1.153838975	14.05683532	0.002375954	2.224278675
0.008416894	0.001091509	142.8543907	14.76105372
0.249731527	0.119646298	225.9261779	42.05127103
0.008687384	1.54757E-05	14.78440124	19.81372562
0.256284082	0.083106052	234.9302481	70.62886978
0.066517289	0.000410566	1075.027905	54.59825988
2.63445232	0.00305847	0.177631748	19.1156635
0.061767674	0.000227001	179.669623	125.1487354
0.043728494	5.20144E-05	139.6987462	7.805832622
0.039202458	0.098557755	0.534754495	0.012151467
9.811133901	383.6172537	0.000538296	0.772973222
0.010126773	0.014065079	246.7192467	23.4376787
0.778117828	11.90152691	0.00358693	3.535100931
2.578702176	1.59071084	1.199768449	0.071364237
6.577008102	497.5268512	0.000884572	146.4590635
0.006522211	0.000257915	347.3400597	118.5393659
6.984118892	73.52578203	0.001503978	1.614615924
0.055557108	0.220928139	593.7188383	9.912874355
0.65397327	306.7422474	0.000517812	0.717989981
0.068377467	7.08327E-05	879.2326084	26.68101288
3.371724598	4.182128653	0.919710308	0.039140357
0.041287504	0.146212253	489.4406083	10.85572622
6.411056363	229.7149636	14.72393676	3.408830352
0.005790999	0.008881302	151.8873269	15.68940572
1.71831458	0.00662061	0.184418909	2.77666829
1.091606482	1.912449617	0.002921361	1.149263453
15.01806431	102.6678339	0.000874858	1.210133829
0.669447742	0.000545136	0.641691209	5.652392517
0.015593485	2.11646E-05	2108.750518	26.04394298
343.1661114	5497.794417	0.003779132	14.8303905
0.02025839	0.023260499	0.6435064	0.010332621
11.26980652	1157.562743	0.002884698	158.9939553
0.083117965	0.094551682	0.605318921	0.015835554
0.082843775	0.00038448	2326.568796	54.50264964
4.775469647	719.0505154	0.001605174	102.8045857
0.022514509	0.399130652	580.5686676	13.66266749
1.528088849	0.002456036	0.177446832	17.72180462
0.055246923	2.69637E-05	11.85914206	4.392556559
0.798908548	0.000399867	0.362954605	13.14669315
0.541509213	19.54113099	38.13006369	50.72988816
0.028871175	1.665040653	4.484285853	45.87337673
0.033639772	4.39621E-05	329.1546176	161.1520847
4.040391019	585.2343531	0.001068904	140.0801919
2.560803738	0.002262962	0.153482408	3.421781463
0.024234083	0.015979213	0.632374503	0.010024478
1.056727623	1.006974153	0.955252572	0.04282188
0.018539464	0.001941944	145.138088	5.447361874
0.679897677	69.55957862	58.75272247	17.70409028
0.099684473	1.037036476	0.001688197	2.748899901
27.30514631	1064.709198	0.003201076	62.30225091
0.081721743	0.000100948	82.64472017	27.46493548
33.57219277	153.008469	1.724227225	0.307825328
0.057861712	2.17333E-05	38.38260973	27.85534854
0.059387351	0.256735328	632.0898387	11.20520478
0.278036296	91.36629094	15.61529914	12.02197577
49.428662	494.0075725	3.252452635	0.724925398
0.019794771	0.033528903	1350.471251	27.85007097
0.084902806	8.78633E-05	983.5792357	30.05381753
31.03659431	944.7725568	0.003999955	60.82216346
0.022491684	0.034220836	1100.130368	36.0691524
0.031489578	4.4912E-05	344.2021209	147.1443382
0.052525434	0.167684574	407.821245	7.439459565
27.40521868	135.0268293	0.000745642	2.00007978
0.002294545	0.002117782	94.80494186	16.48857411
3.249873622	0.003461153	0.231103511	16.40676968
0.256284082	0.083106052	234.9302481	70.62886978
1.190600529	0.209129782	0.007696943	1.726464493
0.066517289	0.000410566	1075.027905	54.59825988
0.128425935	0.000219018	310.6916683	66.41205313
0.179554661	0.416895321	0.165283525	0.005687002
0.009644127	3.2285E-05	404.5639723	79.15584378
0.178724457	4.47241E-05	0.844487199	6.300197209
6.984118892	73.52578203	0.001503978	1.614615924
3.601012002	0.004632074	0.216699283	3.336872786
9.212282673	804.8007627	0.001011498	1.447167956
0.036581018	3.371700894	10.91681063	70.2202426
0.044236764	0.096253786	0.511547668	0.015137083
0.129558859	0.373037923	0.193158232	0.010686724
2.270690404	0.244289902	0.008142572	1.332684455
2.578702176	1.59071084	1.199768449	0.071364237
0.224246381	0.209556059	0.195965035	0.20692455
0.511192462	0.149905801	166.4126184	66.43054092
28.6720068	1045.179684	0.000370906	0.580074176
3.130855102	0.003243331	0.266799234	17.22788515
0.001042056	0.004592162	0.432750921	0.028058342
0.035724434	4.10987E-05	1569.560481	76.26487025
0.022514509	0.399130652	580.5686676	13.66266749
0.717821699	66.25572633	36.00826482	11.55785461
0.226236608	0.017294152	0.023336954	2.39516732
0.003429612	0.076197753	18.72708588	25.67182186
25.64568466	242.1145729	1.7736679	0.464584535
11.72937224	112.2041404	0.001212834	1.772378664
49.45450619	2137.867225	0.00333437	66.74763442
0.009601706	0.118278291	761.2160203	3.690961641
0.191322016	64.46041986	26.683527	12.70047609
0.054303595	0.126646734	0.455994168	0.01695365
0.128016922	0.269437687	0.204042047	0.009882244
1.262605475	0.00212774	0.051055401	4.267415539
0.006522211	0.000257915	347.3400597	118.5393659
22.37276719	1456.266146	0.001025246	1.745514969
20.13557891	337.67047	13.53406541	1.586481447
0.01341331	8.08E-006	18.951275	53.52461834
0.405423514	0.000147196	0.978436939	7.144274081
0.927047201	134.9567546	0.000197682	1.530108268
2.717153613	322.9331357	0.000162125	1.440555266
0.1041393	0.517552145	0.158178712	0.114314802
18.00246566	81.75096375	1.895305398	0.238533148
0.003413291	0.004051606	346.868353	6.394338431
7.656570375	19.16616666	0.830655169	0.133383712
0.018034423	3.08721E-05	283.6273982	30.05843344
196.6217198	2938.675911	0.00254152	12.56561475
1.247347248	0.001760422	0.058443279	4.652232647
0.046878286	0.014327546	208.9097142	14.14462959
0.678514582	15.78396457	0.002800544	2.497570209
1.002885401	0.000670508	0.101820222	8.132331115
0.678514582	15.78396457	0.002800544	2.497570209
0.026855749	1.15344E-05	2.152892308	4.365374812
0.271602174	0.007377891	270.5125465	122.1107361
0.077820241	3.05742E-05	13.27257255	1.141579722
10.73008445	244.299926	20.01702453	2.362674374
0.091949166	1.105253284	0.153416615	0.140506975
3.249873622	0.003461153	0.231103511	16.40676968
0.833519154	0.000515861	0.162673539	2.538493839
178.794413	4559.428724	0.002277186	8.233252996
3.371724598	4.182128653	0.919710308	0.039140357
0.054279883	5.18046E-05	889.7210412	37.31062388
1.500045217	0.004104709	0.282600544	1.935979503
0.00537537	0.006516322	519.686633	15.30080554
0.011704606	0.139052743	538.8745407	5.139971426
107.9328717	2304.458196	0.001102935	2.173162414
8.593803016	684.4409798	0.001349585	106.3400211
2.014526343	775.4969542	0.002394989	219.0393735
1.501466243	0.615570742	0.004889243	2.927796753
0.04219778	0.012782899	162.939664	14.65159705
2.919107441	0.007215323	0.118243892	35.58005166
0.001523606	0.009754504	0.405453971	0.023428039
0.006690308	0.002701818	322.1790026	18.34381328
0.364716565	4.048310606	0.001152207	1.247198218
0.845057065	0.000595708	0.635162174	6.280663838
0.033796521	0.311103807	677.0359374	6.589518449
0.076961501	6.27773E-05	20.35918034	1.567266717
0.104372998	1.84907E-05	1.255798136	3.445140774
0.006917794	0.001799944	140.5921368	7.253867067
0.041905774	0.061425562	0.68214231	0.004799961
0.186739783	1.1572877	0.005791356	4.16520541
147.6368054	2865.219247	0.001730441	27.80706513
7.042379784	11.66316323	1.732067591	0.04622098
127.3715576	4943.551521	0.001594438	33.3686852
0.012335418	7.15E-006	25.60768345	61.44176244
0.002027012	0.017336772	0.211948529	0.016374631
0.032890893	0.462840803	631.2823496	3.704319993
2.375368376	765.1461902	0.000647107	1.079382135
9.811133901	383.6172537	0.000538296	0.772973222
3.465550825	477.4836458	0.002311038	340.6412552
81.49940798	653.1378494	3.96799318	0.948813694
0.092301207	3.30797E-05	0.578796011	14.53868457
0.037270781	5.23803E-05	1731.82151	54.15934514
0.01341331	8.08E-006	18.951275	53.52461834
10.21360575	21.38728964	0.472771216	0.099917824
0.029729377	0.000420117	721.7485155	189.0893484
0.098094574	5.95252E-05	0.728236064	3.868317849
0.020519833	1.171997801	6.69436009	67.78315431
0.00229887	0.131853028	8.897322298	84.27526479
5.987435495	13.69428146	0.567185498	0.157366945
0.020231739	0.015257452	1044.795311	39.09046962
0.002273353	0.208129629	14.82590663	146.0614689
0.104372998	1.84907E-05	1.255798136	3.445140774
60.97872445	1107.385032	3.350667042	1.396714425
0.089527852	0.000104215	1225.474925	30.97985714
0.014089789	0.389226602	29.34103611	53.94457728
0.083117965	0.094551682	0.605318921	0.015835554
0.042681714	0.225789285	0.135508775	0.024192587
0.023865748	0.000102319	330.3141	66.67961297
2.732116287	0.006336375	0.145807106	46.27452811
0.107011605	2.63475E-05	2.022278785	5.105105943
0.068843192	3.86988E-05	29.19086456	60.09321537
2.372770828	295.6877138	0.002608971	441.780399
0.156458532	0.002198926	777.0669403	105.2068116
0.05136566	0.20620313	542.1214967	13.28825588
0.00961692	3.05E-006	5.887278786	3.805326676
0.016587419	4.53E-006	6.313761527	4.71396722
0.003429612	0.076197753	18.72708588	25.67182186
0.002939965	0.010202714	453.0663887	19.18208615
0.10559474	6.96058E-05	0.814066749	2.408960586
0.054303595	0.126646734	0.455994168	0.01695365
0.211703252	45.45702984	20.54417339	7.247680176
0.156458532	0.002198926	777.0669403	105.2068116
0.027785042	0.38064859	460.6122476	7.302369402
0.054303595	0.126646734	0.455994168	0.01695365
1.764554448	0.001136583	0.103266104	9.008773498
0.031082897	0.000422067	549.8703943	117.357977
75.35885952	721.5954491	4.167343704	0.727918206
1.159994762	6.019958253	0.001819934	0.641660843
1.005364241	2.638002715	0.043294959	0.084380436
9.262863841	21.42835448	0.701730913	0.098366889
3.384645283	16.53128798	0.270304033	0.073848953
0.041287504	0.146212253	489.4406083	10.85572622
0.002138136	0.017175419	0.638345239	0.028081289
0.029179026	10.18830378	11.6869609	85.61827642
0.00450396	0.12700717	599.6164261	3.071671918
8.593803016	684.4409798	0.001349585	106.3400211
0.158630517	0.639306302	0.120950723	0.086034699
0.001145953	0.001760693	606.1615166	9.597819683
0.002138136	0.017175419	0.638345239	0.028081289
106.8405735	4658.94759	0.001825324	6.953769062
0.833519154	0.000515861	0.162673539	2.538493839
0.076961501	6.27773E-05	20.35918034	1.567266717
0.411972815	0.978523604	0.005413862	4.119452811
0.110880733	0.00320971	541.3824507	179.5193428
0.054081498	9.98352E-05	1600.622751	49.45101631
32.34604846	895.1562515	0.000396331	0.866244811
0.083117965	0.094551682	0.605318921	0.015835554
2.237549481	672.1205081	0.002921286	283.3306441
0.008252667	3.03E-006	4.582029437	4.09701466
0.005420825	0.000146901	271.2377654	116.9121733
0.008561796	2.06547E-05	6.711181254	10.13780592
0.833519154	0.000515861	0.162673539	2.538493839
0.36504262	1.555710336	0.001082287	1.099629586
1.431648689	0.002548873	0.092895629	2.814774905
0.009784266	0.022099759	1406.75682	9.930518426
0.079954977	5.07429E-05	12.76924084	1.214363428
7.922831605	35.72508914	2.330845274	0.195502065
1.159994762	6.019958253	0.001819934	0.641660843
1.761204399	0.002941089	0.089157135	3.936325052
2.71735842	0.003231489	0.117377283	30.32581487
0.079669388	0.002406732	343.9767673	63.7325406
0.000990683	0.128799513	14.12908621	113.2004931
4.349626169	18.2208339	0.403281305	0.078229656
0.345704072	2.947684506	0.001348848	1.338449812
0.044959629	1.70266E-05	27.59969905	39.42692765
19.41964516	351.2013449	13.95766456	2.11033156
1.221630547	0.001487332	0.077913788	3.626650154
16.40975853	109.0300689	0.000626075	1.641540389
0.119947497	0.002860169	947.836604	102.0384236
258.2326739	3970.846083	13.17920944	0.53983902
0.014715477	3.36125E-05	217.5730569	128.4077407
29.51624752	357.21262	0.000517393	1.730718411
26.50419671	1763.989088	0.001616566	3.19265588
0.100783435	0.00029253	1801.058005	62.36005452
4.349626169	18.2208339	0.403281305	0.078229656
1.787474028	0.206170488	0.006629009	1.408803428
0.031489578	4.4912E-05	344.2021209	147.1443382
0.007575695	0.003758486	157.7530551	28.30212774
0.156458532	0.002198926	777.0669403	105.2068116
2.533139838	0.002047497	0.099134224	7.23431835
0.022563796	1.74105857	5.637778236	40.39469264
0.020041987	0.243341282	607.0038839	5.550292297
0.098979466	0.224111468	0.209939788	0.013419059
178.794413	4559.428724	0.002277186	8.233252996
0.007400998	0.202153716	709.9213671	19.44588953
0.384301324	1.590927085	0.114117601	0.046318364
2.096272503	166.1578673	11.69174081	4.129454661
10.39953131	61.87330847	0.000894374	1.936199883
0.007502796	0.001147747	268.385016	4.637610874
0.941284637	0.364182377	0.893455662	0.040771653
8.481586151	41.1845834	2.061050054	0.204479615
8.167956876	17.67305694	0.554225572	0.144095559
0.061767674	0.000227001	179.669623	125.1487354
0.001114658	0.129568467	15.57654296	239.7938448
0.047694923	5.7481E-05	772.0210399	29.60611572
0.036515201	0.000109941	282.6799457	154.9729884
2.420248189	1.431507763	0.079530598	0.218221813
0.023430718	1.481635269	6.262712509	40.05302725
0.024234083	0.015979213	0.632374503	0.010024478
12.69317717	226.3385613	9.973606543	1.68516971
0.669447742	0.000545136	0.641691209	5.652392517
0.003429612	0.076197753	18.72708588	25.67182186
15.72917801	1100.073035	0.003396482	106.2937059
0.0463327	0.074513344	0.669395883	0.004812686
2.323504774	1.975555134	0.092380383	0.207006221
2.919107441	0.007215323	0.118243892	35.58005166
0.034567973	5.636326226	35.15300411	107.6348027
0.285823918	1.490685224	0.11774034	0.036282409
0.080706525	0.042241858	0.966927227	0.014628735
0.006244889	0.12739132	806.0325175	29.11730431
